customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,Contract_One year,Contract_Two year
6496-JDSSB,No,Female,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,Bank transfer (automatic),80.0,624.6,False,False
6496-SLWHQ,Yes,Male,1,No,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,105.0,294.45,False,False
6497-TILVL,No,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,No,Mailed check,50.7,350.35,False,False
6500-JVEGC,No,Male,0,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,No,Bank transfer (automatic),101.35,7110.75,True,False
6502-HCJTI,Yes,Male,1,Yes,No,7,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,Credit card (automatic),94.7,673.1,False,False
6502-KUGLL,No,Female,0,Yes,Yes,14,Yes,No,DSL,Yes,Yes,No,Yes,No,No,No,Bank transfer (automatic),59.45,780.85,False,False
6502-MJQAE,Yes,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,69.6,69.6,False,False
6504-VBLFL,No,Male,0,Yes,No,55,Yes,No,DSL,Yes,Yes,Yes,No,No,No,No,Electronic check,58.6,3068.6,False,True
6505-OZNPG,No,Female,0,No,No,6,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Mailed check,63.4,348.8,False,True
6506-EYCNH,No,Female,0,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer (automatic),19.55,543.8,False,False
6507-DTJZV,No,Male,0,No,Yes,13,Yes,No,DSL,No,No,No,No,Yes,Yes,No,Credit card (automatic),66.4,831.75,False,False
6507-ZJSUR,No,Male,1,Yes,No,23,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,Electronic check,90.45,2117.25,False,False
6508-NJYRO,No,Male,0,Yes,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,18.8,294.95,True,False
6509-TSGWN,No,Female,0,Yes,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,26.45,911.6,False,False
6510-UPNKS,No,Female,0,No,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),24.8,615.35,True,False
6513-EECDB,Yes,Male,1,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,73.55,73.55,False,False
6516-NKQBO,No,Male,0,Yes,Yes,38,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,No,Credit card (automatic),81.0,3084.9,False,True
6518-KZXCB,No,Male,0,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,25.25,566.5,False,True
6518-LGAOV,Yes,Female,0,Yes,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Electronic check,105.0,4026.4,False,False
6518-PPLMZ,No,Male,0,Yes,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,19.4,1110.35,False,True
6519-CFDBX,No,Female,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Yes,Electronic check,45.4,80.95,False,False
6519-ZHPXP,No,Female,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),108.3,7679.65,False,True
6521-YYTYI,Yes,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,Electronic check,93.3,93.3,False,False
6522-OIQSX,No,Female,0,Yes,Yes,69,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Yes,Credit card (automatic),54.95,3772.5,False,True
6522-YRBXD,No,Male,1,Yes,No,35,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,Electronic check,94.55,3365.4,False,False
6527-PZFPV,No,Male,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card (automatic),20.8,469.65,True,False
6532-YLWSI,Yes,Female,0,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),20.8,1021.8,True,False
6537-OTKMY,No,Male,0,No,No,15,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,No,Electronic check,50.75,688.2,True,False
6537-QLGEX,No,Female,0,No,No,16,No,No phone service,DSL,Yes,No,No,No,Yes,No,Yes,Electronic check,38.9,664.4,False,False
6538-POCHL,No,Male,0,No,No,33,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Yes,Credit card (automatic),79.0,2576.8,False,False
6542-LWGXJ,No,Male,0,Yes,No,3,No,No phone service,DSL,No,No,No,No,No,No,No,Mailed check,25.0,78.25,False,False
6543-CPZMK,Yes,Male,0,Yes,Yes,9,No,No phone service,DSL,No,Yes,No,No,No,No,Yes,Electronic check,29.95,248.95,False,False
6543-JXSOO,No,Female,0,Yes,Yes,23,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Yes,Mailed check,57.75,1282.85,True,False
6543-XRMYR,Yes,Female,1,No,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Electronic check,99.7,2967.35,False,False
6546-OPBBH,No,Male,0,Yes,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,23.95,1216.35,True,False
6549-BTYPG,No,Female,0,Yes,No,60,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),60.8,3603.45,False,True
6549-NNDYT,No,Female,0,No,No,13,No,No phone service,DSL,Yes,No,No,No,No,No,Yes,Bank transfer (automatic),30.85,394.1,False,False
6549-YMFAW,No,Male,1,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,21.25,204.55,False,False
6551-GNYDG,No,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Yes,Bank transfer (automatic),80.9,1152.8,False,False
6551-VLJMV,No,Male,0,Yes,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),20.05,679.0,False,True
6551-ZCOTS,No,Male,1,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer (automatic),24.9,847.8,True,False
6556-DBKZF,No,Female,0,Yes,Yes,71,Yes,No,Fiber optic,No,No,Yes,No,No,No,No,Electronic check,76.05,5436.45,False,True
6557-BZXLQ,No,Male,1,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,No,No,Electronic check,69.65,1043.3,False,False
6559-ILWKJ,Yes,Male,0,Yes,No,71,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,No,Electronic check,49.35,3515.25,False,True
6559-PDZLR,No,Male,0,No,No,26,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Electronic check,98.65,2537.0,False,False
6559-RAKOZ,No,Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,Electronic check,97.95,4917.9,True,False
6563-VNPMN,No,Female,1,No,No,45,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Yes,Bank transfer (automatic),85.7,3778.1,False,False
6563-VRERX,No,Male,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.6,690.25,True,False
6567-HOOPW,Yes,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,Electronic check,79.2,79.2,False,False
6568-POCUI,No,Female,0,Yes,No,45,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,Credit card (automatic),95.2,4285.8,False,True
6569-KTMDU,No,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.1,19.1,False,False
6572-ADKRS,No,Female,0,No,No,46,Yes,No,Fiber optic,No,No,Yes,No,No,No,Yes,Credit card (automatic),74.8,3548.3,False,False
6574-MCOEH,No,Female,0,Yes,Yes,33,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Electronic check,79.15,2531.4,True,False
6575-SUVOI,No,Female,1,Yes,No,25,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Yes,Credit card (automatic),69.5,1752.65,False,False
6576-FBXOJ,No,Male,0,Yes,No,17,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,No,Electronic check,54.6,934.8,True,False
6578-KRMAW,No,Male,0,No,No,32,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Yes,Credit card (automatic),93.4,2979.3,False,False
6579-JPICP,No,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.4,20.4,False,False
6581-NQCBA,Yes,Female,0,Yes,No,16,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Yes,Electronic check,49.95,810.2,False,False
6582-OIVSP,No,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,No,Mailed check,45.3,45.3,False,False
6582-PLFUU,No,Male,0,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),19.55,1086.75,False,True
6583-KQJLK,No,Female,1,Yes,No,15,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Electronic check,94.65,1285.05,False,False
6583-QGCSI,Yes,Female,1,Yes,No,50,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Yes,Electronic check,88.05,4367.35,False,False
6583-SZVGP,No,Male,0,No,No,48,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),108.1,5067.45,False,True
6584-VQMYT,No,Male,0,No,Yes,27,Yes,No,DSL,Yes,Yes,No,No,No,No,No,Mailed check,56.2,1567.55,True,False
6585-WCEWR,No,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Electronic check,20.35,1354.4,False,True
6586-MYGKD,No,Male,0,Yes,No,70,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Yes,Credit card (automatic),76.95,5289.8,False,True
6586-PSJOX,No,Male,0,No,Yes,15,Yes,No,DSL,No,No,Yes,Yes,No,No,No,Credit card (automatic),55.2,864.55,True,False
6591-QGOYB,No,Male,0,No,No,17,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Yes,Bank transfer (automatic),106.65,1672.1,False,False
6595-COKXZ,Yes,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Yes,Mailed check,44.45,44.45,False,False
6595-YGXIT,Yes,Male,1,No,No,25,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Yes,Electronic check,88.95,2291.2,False,False
6598-KELSS,No,Male,0,No,Yes,50,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Yes,Bank transfer (automatic),43.05,2208.05,True,False
6598-RFFVI,Yes,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),19.3,28.3,True,False
6599-CEBNN,Yes,Female,0,No,No,34,Yes,No,Fiber optic,No,Yes,No,No,No,No,Yes,Credit card (automatic),73.95,2524.45,False,False
6599-GZWCM,No,Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,No,No,No,No,Yes,Mailed check,74.65,966.25,True,False
6599-RCLCJ,Yes,Male,0,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Electronic check,109.55,5124.55,False,False
6599-SFQVE,No,Female,0,No,No,6,Yes,No,DSL,No,No,No,No,No,Yes,Yes,Electronic check,55.0,340.4,False,False
6603-QWSPR,No,Female,0,No,No,46,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),104.4,4904.2,False,True
6603-YRDCJ,No,Male,0,Yes,No,33,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Yes,Mailed check,61.05,2018.4,False,True
6608-QQLVK,Yes,Male,0,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Yes,Electronic check,50.5,50.5,False,False
6609-MXJHJ,No,Female,0,Yes,Yes,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,25.1,789.55,False,True
6614-FHDBO,No,Male,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),109.2,7878.3,False,True
6614-VBEGU,No,Female,0,Yes,No,24,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Yes,Bank transfer (automatic),69.45,1614.05,False,False
6614-YOLAC,No,Female,0,Yes,Yes,71,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,No,Mailed check,58.65,4145.25,False,True
6614-YWYSC,No,Male,1,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),25.0,1501.75,False,True
6615-NGGZJ,Yes,Male,0,No,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Electronic check,100.55,1415.55,False,False
6615-ZGEDR,Yes,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.7,19.7,False,False
6616-AALSR,No,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,Credit card (automatic),104.3,6725.3,False,True
6617-WLBQC,No,Female,0,Yes,Yes,23,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,No,Credit card (automatic),81.85,1810.85,True,False
6618-RYATB,Yes,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Yes,Mailed check,79.55,79.55,False,False
6619-RPLQZ,No,Female,0,Yes,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.85,892.15,False,True
6620-HVDUJ,No,Male,0,No,No,24,Yes,No,DSL,Yes,Yes,No,Yes,No,No,No,Bank transfer (automatic),60.45,1440.75,False,False
6620-JDYNW,No,Female,0,No,No,18,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Yes,Mailed check,60.6,1156.35,False,False
6621-NRZAK,No,Female,0,Yes,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),20.0,1209.25,False,True
6621-YOBKI,No,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.35,92.75,False,False
6624-JDRDS,No,Female,0,No,No,6,No,No phone service,DSL,Yes,No,No,No,No,No,No,Bank transfer (automatic),29.45,161.45,False,False
6625-FLENO,No,Male,0,Yes,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.75,1185.95,False,True
6625-IUTTT,No,Male,0,No,No,67,Yes,No,DSL,Yes,No,Yes,No,No,Yes,No,Bank transfer (automatic),65.55,4361.55,False,True
6625-UTXEW,No,Female,0,Yes,No,12,Yes,No,DSL,No,Yes,No,No,No,No,Yes,Electronic check,51.25,612.1,False,False
6627-CFOSN,No,Female,0,No,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Yes,Bank transfer (automatic),99.45,5623.7,False,False
6629-CZTTH,Yes,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Yes,Mailed check,55.7,55.7,False,False
6629-LADHQ,No,Female,0,No,No,2,Yes,No,DSL,Yes,No,No,No,No,No,No,Mailed check,50.95,123.05,False,False
6630-UJZMY,No,Female,1,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Yes,Electronic check,83.25,308.05,False,False
6631-HMANX,No,Male,0,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),85.45,6227.5,False,True
6633-MPWBS,Yes,Male,0,No,No,5,Yes,No,DSL,No,No,No,Yes,No,No,Yes,Electronic check,49.2,216.9,False,False
6633-SYEUS,No,Female,0,No,No,23,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,No,Bank transfer (automatic),83.2,2032.3,False,False
6635-CPNUN,No,Male,0,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,No,Credit card (automatic),96.6,2684.35,False,False
6635-MYYYZ,Yes,Female,0,No,No,30,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),85.35,2530.4,True,False
6637-KYRCV,No,Female,0,Yes,Yes,5,No,No phone service,DSL,No,Yes,No,No,No,No,Yes,Electronic check,30.5,167.2,False,False
6641-XRPSU,Yes,Female,0,No,No,34,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,Credit card (automatic),70.0,2416.1,False,False
6645-MXQJT,No,Male,0,Yes,Yes,2,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,No,Electronic check,97.1,184.15,False,False
6646-JPPHA,No,Female,1,No,No,14,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,No,Electronic check,78.85,1043.8,False,False
6646-QVXLR,Yes,Male,1,Yes,No,62,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,103.75,6383.35,True,False
6646-VRFOL,Yes,Male,1,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,103.85,5485.5,False,False
6647-ZEDXT,No,Female,0,No,No,30,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),110.45,3327.05,True,False
6648-INWPS,No,Male,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Electronic check,20.15,341.35,False,False
6650-BWFRT,No,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),117.15,8529.5,False,True
6650-VJONK,No,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Yes,Bank transfer (automatic),43.85,43.85,False,False
6651-AZVTJ,Yes,Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Electronic check,99.8,4872.45,False,False
6651-RLGGM,No,Male,0,Yes,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,26.3,1688.9,False,True
6652-YFFJO,No,Female,0,No,No,11,Yes,No,DSL,No,No,No,No,Yes,Yes,Yes,Electronic check,64.9,716.1,False,False
6653-CBBOM,Yes,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,70.3,70.3,False,False
6654-QGBZZ,No,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.9,19.9,False,False
6655-LHBYW,No,Male,0,No,No,50,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),114.35,5791.1,True,False
6656-GULJQ,No,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),83.55,6093.3,False,True
6656-JWRQX,No,Female,0,No,No,1,No,No phone service,DSL,No,No,No,Yes,No,No,No,Mailed check,30.55,30.55,False,False
6661-EIPZC,No,Female,0,Yes,Yes,48,No,No phone service,DSL,No,No,No,Yes,No,No,Yes,Credit card (automatic),29.5,1423.05,False,False
6661-HBGWL,Yes,Female,1,No,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),104.75,4323.45,False,False
6663-JOCQO,No,Male,0,Yes,Yes,31,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Yes,Bank transfer (automatic),75.25,2344.5,True,False
6664-FPDAC,Yes,Female,1,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Electronic check,111.95,6418.9,True,False
6668-CNMFP,No,Female,0,Yes,Yes,19,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Yes,Bank transfer (automatic),89.35,1686.85,True,False
6670-MFRPK,No,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Yes,Credit card (automatic),79.2,5420.65,False,True
6671-NGWON,No,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.35,150.6,False,False
6674-KVJHG,No,Female,0,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Electronic check,25.2,245.15,True,False
6680-NENYN,Yes,Female,0,No,No,43,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,104.6,4759.85,False,True
6680-WKXRZ,Yes,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,Bank transfer (automatic),74.4,215.8,False,False
6681-ZSEXG,No,Male,0,Yes,No,56,Yes,Yes,DSL,No,Yes,Yes,No,No,No,No,Credit card (automatic),59.5,3389.25,False,True
6682-QJDGB,Yes,Male,0,No,Yes,40,Yes,No,DSL,Yes,Yes,No,No,No,No,Yes,Mailed check,55.25,2139.2,False,False
6682-VCIXC,No,Female,0,Yes,Yes,43,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Yes,Bank transfer (automatic),51.25,2151.6,True,False
6683-VLCTZ,Yes,Male,1,No,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Electronic check,98.55,1842.8,False,False
6685-GBWJZ,No,Male,0,Yes,No,63,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,No,Credit card (automatic),70.8,4448.8,True,False
6685-XSHHU,No,Male,0,Yes,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer (automatic),20.95,1270.55,False,True
6686-YPGHK,Yes,Male,1,No,No,47,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,No,Mailed check,85.5,4042.3,False,False
6688-UZPWD,Yes,Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Electronic check,102.0,1145.35,False,False
6689-KXGBO,Yes,Female,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,No,Electronic check,50.55,50.55,False,False
6689-TCZHQ,Yes,Female,1,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,Yes,No,Electronic check,78.95,378.4,False,False
6689-VRRTK,No,Female,1,No,No,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Credit card (automatic),109.8,4860.35,True,False
6691-CCIHA,No,Female,0,Yes,No,62,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Electronic check,84.95,5150.55,False,True
6692-UDPJC,Yes,Female,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Yes,Electronic check,91.65,1301.0,False,False
6692-YQHXC,No,Male,0,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,Credit card (automatic),69.95,1205.5,False,False
6693-DJWTY,No,Female,0,No,Yes,35,Yes,No,DSL,Yes,Yes,No,No,No,No,No,Credit card (automatic),55.6,2016.45,True,False
6693-FRIRW,No,Male,0,No,No,18,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,No,Credit card (automatic),101.3,1794.65,False,False
6695-AMZUF,No,Female,0,Yes,No,70,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),86.45,5950.2,False,True
6695-FRVEC,No,Male,0,Yes,Yes,67,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Yes,Bank transfer (automatic),60.4,3953.7,False,True
6696-YDAYZ,No,Male,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.5,290.55,False,True
6698-OXETB,No,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.4,231.45,False,True
6701-DHKWQ,No,Female,0,Yes,Yes,61,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,No,Credit card (automatic),51.35,3244.4,False,True
6701-YVNQG,No,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),88.7,6301.7,False,True
6702-OHFWR,Yes,Male,1,No,No,1,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Yes,Electronic check,43.3,43.3,False,False
6704-UTUKK,No,Male,0,Yes,No,29,No,No phone service,DSL,No,No,No,No,Yes,Yes,Yes,Electronic check,45.9,1332.4,False,False
6705-LNMDD,No,Male,0,No,No,20,Yes,No,DSL,No,No,No,Yes,No,No,No,Mailed check,50.0,1003.05,False,False
